iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
FRA,Europe,France,2020-03-01,100,43,12.571,2,0,0.143,1.532,0.659,0.193,0.031,0,0.002,2.5,9,0.138,116,1.777,,,,,,,,,,,,,,31.94,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-02,130,30,16.857,2,0,0.143,1.992,0.46,0.258,0.031,0,0.002,2.51,,,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-03,178,48,23.714,3,1,0.286,2.727,0.735,0.363,0.046,0.015,0.004,2.5,,,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-04,212,34,28.286,4,1,0.429,3.248,0.521,0.433,0.061,0.015,0.007,2.51,15,0.23,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-05,285,73,38.286,4,0,0.286,4.366,1.118,0.587,0.061,0,0.004,2.51,23,0.352,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-06,423,138,55,7,3,0.714,6.48,2.114,0.843,0.107,0.046,0.011,2.51,39,0.597,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-07,613,190,79.429,9,2,1,9.391,2.911,1.217,0.138,0.031,0.015,2.49,45,0.689,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-08,716,103,88,10,1,1.143,10.969,1.578,1.348,0.153,0.015,0.018,2.46,,,,,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-09,1126,410,142.286,19,9,2.429,17.25,6.281,2.18,0.291,0.138,0.037,2.44,66,1.011,,,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-10,1412,286,176.286,30,11,3.857,21.632,4.382,2.701,0.46,0.169,0.059,2.42,86,1.318,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-11,1784,372,224.571,33,3,4.143,27.331,5.699,3.44,0.506,0.046,0.063,2.4,105,1.609,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-12,2281,497,285.143,48,15,6.286,34.945,7.614,4.368,0.735,0.23,0.096,2.37,129,1.976,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-13,2876,595,350.429,61,13,7.714,44.061,9.115,5.369,0.935,0.199,0.118,2.35,,,0,0,,,,,,,,,,,,,,41.2,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-14,3661,785,435.429,79,18,10,56.087,12.026,6.671,1.21,0.276,0.153,2.31,300,4.596,0,0,,,,,,,,,,,,,,46.76,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-15,4499,838,540.429,91,12,11.571,68.925,12.838,8.279,1.394,0.184,0.177,2.28,,,400,6.128,,,,,,,,,,,,,,46.76,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-16,5423,924,613.857,127,36,15.429,83.081,14.156,9.404,1.946,0.552,0.236,2.25,,,0,0,,,,,,,,,,,,,,54.17,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-17,6633,1210,745.857,148,21,16.857,101.619,18.537,11.427,2.267,0.322,0.258,2.21,699,10.709,2579,39.511,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-18,7730,1097,849.429,175,27,20.286,118.425,16.806,13.013,2.681,0.414,0.311,2.17,771,11.812,2972,45.531,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-19,9134,1404,979,244,69,28,139.934,21.509,14.998,3.738,1.057,0.429,2.13,1002,15.351,4073,62.399,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-20,10995,1861,1159.857,372,128,44.429,168.445,28.511,17.769,5.699,1.961,0.681,2.09,1297,19.87,5226,80.063,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-21,12612,1617,1278.714,450,78,53,193.218,24.773,19.59,6.894,1.195,0.812,2.05,1453,22.26,5900,90.389,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-22,14459,1847,1422.857,562,112,67.286,221.514,28.296,21.798,8.61,1.716,1.031,2.02,1674,25.646,6954,106.536,1253.595,19.205,6388.756,97.877,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-23,16018,1559,1513.571,674,112,78.143,245.398,23.884,23.188,10.326,1.716,1.197,1.98,2080,31.866,8673,132.872,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-24,19856,3838,1889,860,186,101.714,304.197,58.799,28.94,13.175,2.85,1.558,1.94,2516,38.545,10176,155.898,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-25,22302,2446,2081.714,1100,240,132.143,341.67,37.473,31.892,16.852,3.677,2.024,1.91,2935,44.965,12072,184.945,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-26,25233,2931,2299.857,1331,231,155.286,386.573,44.903,35.234,20.391,3.539,2.379,1.87,3351,51.338,13879,212.628,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-27,29155,3922,2594.286,1696,365,189.143,446.659,60.086,39.745,25.983,5.592,2.898,1.83,3758,57.573,15701,240.542,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-28,32964,3809,2907.429,1995,299,220.714,505.013,58.354,44.542,30.564,4.581,3.381,1.8,4236,64.896,17580,269.328,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-29,37575,4611,3302.286,2314,319,250.286,575.655,70.641,50.592,35.451,4.887,3.834,1.76,4592,70.35,19311,295.847,3977.997,60.944,18753.274,287.303,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-30,40174,2599,3450.857,2606,292,276,615.472,39.817,52.868,39.924,4.473,4.228,1.73,5056,77.459,20946,320.896,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-03-31,44550,4376,3527.714,3024,418,309.143,682.513,67.041,54.045,46.328,6.404,4.736,1.7,5496,84.2,22672,347.338,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-01,52128,7578,4260.857,3523,499,346.143,798.609,116.096,65.277,53.973,7.645,5.303,1.66,5940,91.002,24543,376.002,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-02,56989,4861,4536.571,4032,509,385.857,873.08,74.471,69.501,61.771,7.798,5.911,1.62,6305,96.594,26131,400.331,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-03,59105,2116,4278.571,4503,471,401,905.497,32.417,65.548,68.987,7.216,6.143,1.59,6556,100.439,27302,418.271,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-04,64338,5233,4482,6507,2004,644.571,985.668,80.17,68.665,99.688,30.702,9.875,1.56,6723,102.997,28003,429.01,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-05,68605,4267,4432.857,7560,1053,749.429,1051.039,65.371,67.912,115.82,16.132,11.481,1.54,6859,105.081,28747,440.408,4375.407,67.032,21358.842,327.221,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-06,70478,1873,4329.143,8078,518,781.714,1079.734,28.695,66.323,123.756,7.936,11.976,1.51,6948,106.444,29569,453.002,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-07,74390,3912,4262.857,8911,833,841,1139.666,59.932,65.308,136.518,12.762,12.884,1.49,7004,107.302,29871,457.628,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-08,78167,3777,3719.857,10328,1417,972.143,1197.53,57.864,56.989,158.227,21.709,14.893,1.47,7019,107.532,30217,462.929,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-09,82048,3881,3579.857,10869,541,976.714,1256.988,59.458,54.844,166.515,8.288,14.963,1.45,6937,106.276,30608,468.919,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-10,86334,4286,3889.857,12210,1341,1101,1322.65,65.662,59.593,187.059,20.544,16.867,1.44,6875,105.326,31108,476.579,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-11,90676,4342,3762.571,13197,987,955.714,1389.17,66.52,57.643,202.18,15.121,14.642,1.42,6752,103.442,31159,477.361,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-12,93790,3114,3597.857,13832,635,896,1436.877,47.707,55.12,211.908,9.728,13.727,1.41,6714,102.859,31665,485.113,2681.544,41.082,16917.2,259.174,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-13,95403,1613,3560.714,14393,561,902.143,1461.588,24.711,54.551,220.503,8.595,13.821,1.37,6690,102.492,31952,489.509,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-14,98076,2673,3383.714,14967,574,865.143,1502.539,40.951,51.839,229.297,8.794,13.254,1.34,6599,101.098,32131,492.252,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-15,103573,5497,3629.429,15729,762,771.571,1586.754,84.215,55.603,240.971,11.674,11.821,1.3,6331,96.992,31623,484.469,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-16,106206,2633,3451.143,17167,1438,899.714,1627.092,40.338,52.872,263.001,22.03,13.784,1.28,6139,94.05,31172,477.56,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-17,108847,2641,3216.143,17920,753,815.714,1667.552,40.461,49.272,274.537,11.536,12.497,1.24,5922,90.726,31061,475.859,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-18,109252,405,2653.714,18681,761,783.429,1673.757,6.205,40.655,286.196,11.659,12.002,1.21,5733,87.83,30515,467.494,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-19,111821,2569,2575.857,19323,642,784.429,1713.115,39.357,39.463,296.031,9.836,12.018,1.19,5644,86.467,30486,467.05,1598.407,24.488,10775.851,165.088,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-20,112606,785,2457.571,19718,395,760.714,1725.141,12.026,37.65,302.083,6.051,11.654,1.16,5584,85.548,30462,466.682,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-21,114657,2051,2368.714,20265,547,756.857,1756.562,31.422,36.289,310.463,8.38,11.595,1.14,5334,81.718,29984,459.359,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-22,117324,2667,1964.429,20796,531,723.857,1797.421,40.859,30.095,318.598,8.135,11.09,1.12,5127,78.546,29627,453.89,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-23,119151,1827,1849.286,21340,544,596.143,1825.411,27.99,28.331,326.932,8.334,9.133,1.11,4967,76.095,29113,446.016,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-24,120804,1653,1708.143,21856,516,562.286,1850.735,25.324,26.169,334.837,7.905,8.614,1.09,4785,73.307,28554,437.452,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-25,122577,1773,1903.571,22245,389,509.143,1877.898,27.163,29.163,340.797,5.96,7.8,1.07,4641,71.101,28119,430.787,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-26,124114,1537,1756.143,22614,369,470.143,1901.445,23.547,26.904,346.45,5.653,7.203,1.06,4598,70.442,28114,430.711,1088.007,16.668,7789.432,119.335,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-27,124575,461,1709.857,22856,242,448.286,1908.508,7.063,26.195,350.157,3.707,6.868,1.05,4526,69.339,27954,428.259,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-28,125770,1195,1587.571,23293,437,432.571,1926.815,18.308,24.322,356.852,6.695,6.627,1.04,4392,67.286,27607,422.943,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-29,126835,1065,1358.714,23660,367,409.143,1943.131,16.316,20.816,362.475,5.622,6.268,1.02,4128,63.242,26736,409.6,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-04-30,128442,1607,1327.286,24087,427,392.429,1967.751,24.619,20.334,369.016,6.542,6.012,1.01,3947,60.469,26192,401.265,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-01,129581,1139,1253.857,24376,289,360,1985.2,17.45,19.209,373.444,4.428,5.515,1,3819,58.508,25809,395.398,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-02,130185,604,1086.857,24594,218,335.571,1994.454,9.253,16.651,376.784,3.34,5.141,0.99,3770,57.757,25751,394.509,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-03,130979,794,980.714,24760,166,306.571,2006.618,12.164,15.025,379.327,2.543,4.697,0.99,3762,57.634,25739,394.325,707.156,10.834,4689.049,71.837,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-04,131287,308,958.857,24895,135,291.286,2011.337,4.719,14.69,381.395,2.068,4.463,0.98,3639,55.75,25472,390.235,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-05,131863,576,870.429,25201,306,272.571,2020.161,8.824,13.335,386.083,4.688,4.176,0.98,3375,51.706,24701,378.423,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-06,132967,1104,876,25531,330,267.286,2037.074,16.913,13.42,391.139,5.056,4.095,0.98,3095,47.416,23912,366.335,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-07,137150,4183,1244,25809,278,246,2101.159,64.084,19.058,395.398,4.259,3.769,0.98,2911,44.597,23139,354.493,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-08,137779,629,1171.143,25987,178,230.143,2110.795,9.636,17.942,398.125,2.727,3.526,0.97,2820,43.203,22657,347.109,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-09,138421,642,1176.571,26230,243,233.714,2120.63,9.836,18.025,401.848,3.723,3.581,0.96,2764,42.345,22547,345.423,,,,,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-10,138854,433,1125,26310,80,221.429,2127.264,6.634,17.235,403.073,1.226,3.392,0.96,2728,41.793,22502,344.734,514.295,7.879,3154.929,48.334,,,,,,,,,,87.96,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-11,139063,209,1110.857,26380,70,212.143,2130.466,3.202,17.018,404.146,1.072,3.25,0.96,2666,40.844,22219,340.398,,,,,,,,,,,,,,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-12,139519,456,1093.714,26643,263,206,2137.452,6.986,16.756,408.175,4.029,3.156,0.96,2496,38.239,21530,329.843,,,,,,,,,,,,,,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-13,140227,708,1037.143,26991,348,208.571,2148.299,10.847,15.889,413.506,5.331,3.195,0.97,2385,36.539,21009,321.861,,,,,,40034,,0.613,,,,,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-14,140734,507,512,27074,83,180.714,2156.066,7.767,7.844,414.778,1.272,2.769,0.97,2256,34.562,20401,312.546,,,,,,43335,,0.664,,,,,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-15,141356,622,511,27425,351,205.429,2165.595,9.529,7.829,420.155,5.377,3.147,0.97,2162,33.122,19801,303.354,,,,,,48657,,0.745,,,,,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-16,141919,563,499.714,27555,130,189.286,2174.22,8.625,7.656,422.147,1.992,2.9,0.98,2091,32.034,19372,296.782,,,,,,16731,,0.256,,,,,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-17,142291,372,491,27643,88,190.429,2179.919,5.699,7.522,423.495,1.348,2.917,0.99,2047,31.36,19302,295.71,417.865,6.402,2465.306,37.769,,6692,,0.103,,,,,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-18,142411,120,478.286,27711,68,190.143,2181.758,1.838,7.327,424.537,1.042,2.913,1,1958,29.997,18956,290.409,,,,,,52164,,0.799,,,,,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-19,142903,492,483.429,27897,186,179.143,2189.295,7.538,7.406,427.386,2.85,2.744,1.01,1854,28.404,18409,282.029,,,,,,51811,,0.794,37061,0.568,76.663,0.013,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-20,143427,524,457.143,28022,125,147.286,2197.323,8.028,7.003,429.301,1.915,2.256,1.03,1754,26.872,17882,273.955,,,,,,54149,,0.83,39077,0.599,85.481,0.012,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-21,143845,418,444.429,28132,110,151.143,2203.727,6.404,6.809,430.986,1.685,2.316,1.04,1708,26.167,17527,268.516,,,,,,9766,,0.15,34281,0.525,77.135,0.013,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-22,144163,318,401,28215,83,112.857,2208.599,4.872,6.143,432.258,1.272,1.729,1.05,1664,25.493,17327,265.452,,,,,,51342,,0.787,34665,0.531,86.446,0.012,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-23,144566,403,378.143,28289,74,104.857,2214.773,6.174,5.793,433.392,1.134,1.606,1.07,1628,24.941,17122,262.312,,,,,,19264,,0.295,35027,0.537,92.629,0.011,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-24,144806,240,359.286,28332,43,98.429,2218.45,3.677,5.504,434.05,0.659,1.508,1.09,1618,24.788,17129,262.419,261.044,3.999,1725.032,26.428,,7221,,0.111,35102,0.538,97.699,0.01,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-25,144921,115,358.571,28367,35,93.714,2220.211,1.762,5.493,434.587,0.536,1.436,1.11,1572,24.083,16742,256.49,,,,,,52550,,0.805,35158,0.539,98.05,0.01,tests performed,76.85,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-26,145279,358,339.429,28432,65,76.429,2225.696,5.485,5.2,435.583,0.996,1.171,1.13,1519,23.271,16209,248.324,,,,,,54656,,0.837,35564,0.545,104.776,0.01,tests performed,75,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-27,145555,276,304,28530,98,72.571,2229.924,4.228,4.657,437.084,1.501,1.112,1.16,1467,22.475,15627,239.408,,,,,,47307,,0.725,34587,0.53,113.773,0.009,tests performed,75,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
FRA,Europe,France,2020-05-28,145746,191,271.571,28596,66,66.286,2232.851,2.926,4.161,438.095,1.011,1.016,1.18,1395,21.372,15155,232.177,,,,,,45196,,0.692,39648,0.607,145.995,0.007,tests performed,75,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901
