iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ITA,Europe,Italy,2020-10-17,391611,10009,6834.429,36427,55,45.143,6476.996,165.542,113.037,602.479,0.91,0.747,1.71,705,11.66,7322,121.101,,,,,13394041,165837,221.529,2.743,133427,2.207,19.523,0.051,tests performed,50,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-18,402536,10925,7577.429,36474,47,47.714,6657.688,180.693,125.326,603.257,0.777,0.789,1.68,750,12.405,7881,130.347,,,,,13540582,146541,223.953,2.424,139410,2.306,18.398,0.054,tests performed,50,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-19,414241,11705,8470.143,36543,69,53.857,6851.281,193.593,140.091,604.398,1.141,0.891,1.64,797,13.182,8473,140.138,,,,,13639444,98862,225.588,1.635,141327,2.337,16.685,0.06,tests performed,50,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-20,423578,9337,9144.143,36616,73,58.714,7005.709,154.428,151.238,605.605,1.207,0.971,1.64,870,14.389,9324,154.213,,,,,13784181,144737,227.982,2.394,145926,2.414,15.958,0.063,tests performed,50,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-21,434449,10871,9854.571,36705,89,65.571,7185.509,179.799,162.988,607.077,1.472,1.085,1.67,926,15.315,9983,165.112,,,,,13962029,177848,230.923,2.941,149591,2.474,15.18,0.066,tests performed,50,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-22,449648,15199,10978.429,36832,127,77.571,7436.891,251.382,181.576,609.178,2.1,1.283,1.68,992,16.407,10686,176.74,,,,,14132421,170392,233.741,2.818,150656,2.492,13.723,0.073,tests performed,50,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-23,465726,16078,12017.714,36968,136,85.143,7702.81,265.92,198.765,611.427,2.249,1.408,1.68,1049,17.35,11598,191.824,,,,,14314453,182032,236.752,3.011,155178,2.567,12.912,0.077,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-24,484869,19143,13322.571,37059,91,90.286,8019.423,316.613,220.347,612.932,1.505,1.493,1.65,1128,18.656,12415,205.336,,,,,14492122,177669,239.69,2.939,156869,2.595,11.775,0.085,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-25,504509,19640,14567.571,37210,151,105.143,8344.256,324.833,240.938,615.43,2.497,1.739,1.61,1208,19.98,13214,218.551,,,,,14654002,161880,242.368,2.677,159060,2.631,10.919,0.092,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-26,525782,21273,15934.429,37338,128,113.571,8696.098,351.842,263.545,617.547,2.117,1.878,1.56,1284,21.237,14281,236.199,,,,,14778688,124686,244.43,2.062,162749,2.692,10.214,0.098,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-27,542789,17007,17030.143,37479,141,123.286,8977.383,281.285,281.668,619.879,2.332,2.039,1.56,1411,23.337,15366,254.144,,,,,14953086,174398,247.314,2.884,166986,2.762,9.805,0.102,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-28,564778,21989,18618.429,37700,221,142.143,9341.067,363.684,307.937,623.534,3.655,2.351,1.55,1536,25.404,16517,273.181,,,,,15152038,198952,250.605,3.291,170001,2.812,9.131,0.11,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-29,589766,24988,20016.857,37905,205,153.286,9754.353,413.286,331.066,626.924,3.391,2.535,1.54,1651,27.306,17615,291.341,,,,,15353490,201452,253.937,3.332,174438,2.885,8.715,0.115,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-30,616595,26829,21552.714,38122,217,164.857,10198.087,443.735,356.468,630.514,3.589,2.727,1.52,1746,28.878,18740,309.948,,,,,15568575,215085,257.494,3.557,179160,2.963,8.313,0.12,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-10-31,647674,31079,23257.857,38321,199,180.286,10712.114,514.027,384.67,633.805,3.291,2.982,1.47,1843,30.482,19809,327.628,,,,,15784461,215886,261.065,3.571,184620,3.053,7.938,0.126,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-01,679430,31756,24988.714,38618,297,201.143,11237.338,525.224,413.297,638.717,4.912,3.327,1.42,1939,32.07,20841,344.697,,,,,15967918,183457,264.099,3.034,187702,3.104,7.511,0.133,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-02,709335,29905,26221.857,38826,208,212.571,11731.948,494.61,433.693,642.157,3.44,3.516,1.36,2022,33.443,21862,361.584,,,,,16103649,135731,266.344,2.245,189280,3.131,7.218,0.139,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-03,731588,22253,26971.286,39059,233,225.714,12099.998,368.05,446.088,646.011,3.854,3.733,1.36,2225,36.8,23339,386.012,,,,,16285936,182287,269.359,3.015,190407,3.149,7.06,0.142,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-04,759829,28241,27864.429,39412,353,244.571,12567.086,467.088,460.86,651.849,5.838,4.045,1.37,2292,37.908,24408,403.693,,,,,16497767,211831,272.863,3.504,192247,3.18,6.899,0.145,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-05,790377,30548,28658.714,39764,352,265.571,13072.331,505.244,473.997,657.671,5.822,4.392,1.38,2391,39.546,25647,424.185,,,,,16717651,219884,276.499,3.637,194880,3.223,6.8,0.147,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-06,824879,34502,29754.857,40192,428,295.714,13642.972,570.641,492.126,664.75,7.079,4.891,1.39,2515,41.596,26520,438.624,,,,,16951896,234245,280.374,3.874,197617,3.268,6.642,0.151,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-07,862681,37802,30715.286,40638,446,331,14268.192,625.221,508.011,672.127,7.377,5.475,1.4,2634,43.565,27743,458.851,,,,,17183569,231673,284.205,3.832,199873,3.306,6.507,0.154,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-08,902490,39809,31865.714,41063,425,349.286,14926.608,658.415,527.039,679.156,7.029,5.777,,2749,45.467,29189,482.767,,,,,17374713,191144,287.367,3.161,200971,3.324,6.307,0.159,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-09,935104,32614,32252.714,41394,331,366.857,15466.023,539.415,533.439,684.63,5.475,6.068,,,,,,,,,,17522438,147725,289.81,2.443,202684,3.352,6.284,0.159,tests performed,66.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-10,960373,25269,32683.571,41750,356,384.429,15883.956,417.933,540.565,690.518,5.888,6.358,,,,,,,,,,17740196,217758,293.412,3.602,207751,3.436,6.356,0.157,tests performed,,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-11,995463,35090,33662,42330,580,416.857,16464.322,580.366,556.748,700.111,9.593,6.895,,,,,,,,,,17965836,225640,297.143,3.732,209724,3.469,6.23,0.161,tests performed,,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-12,1028424,32961,34006.714,42953,623,455.571,17009.476,545.154,562.449,710.415,10.304,7.535,,,,,,,,,,18200508,234672,301.025,3.881,211837,3.504,6.229,0.161,tests performed,,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
ITA,Europe,Italy,2020-11-13,1066401,37977,34503.143,43589,636,485.286,17637.591,628.115,570.66,720.934,10.519,8.026,,,,,,,,,,,,,,,,,,,,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.88
